year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,airport_code
2024,8,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2626.0,672.0,230.31,39.26,138.1,1.11,263.23,34.0,6.0,54217.0,19898.0,5032.0,6012.0,90.0,23185.0,LAX
2024,8,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",851.0,177.0,59.55,7.79,39.48,1.55,68.62,13.0,0.0,9604.0,3081.0,1091.0,1255.0,189.0,3988.0,LAX
2024,8,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",739.0,192.0,79.0,8.55,46.94,0.0,57.51,14.0,0.0,14092.0,5302.0,713.0,2723.0,0.0,5354.0,LAX
2024,8,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3226.0,522.0,229.23,20.37,131.43,0.0,140.97,10.0,1.0,33790.0,17880.0,2024.0,5097.0,0.0,8789.0,LAX
2024,8,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",287.0,69.0,20.72,0.1,12.21,0.0,35.96,2.0,1.0,4525.0,1257.0,11.0,599.0,0.0,2658.0,LAX
2024,8,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",126.0,30.0,11.55,1.0,3.24,0.0,14.2,2.0,0.0,1863.0,589.0,46.0,156.0,0.0,1072.0,LAX
2024,8,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",217.0,33.0,22.03,0.0,0.0,0.0,10.97,1.0,3.0,2166.0,1054.0,0.0,0.0,0.0,1112.0,LAX
2024,8,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",1216.0,290.0,98.8,6.22,94.13,3.31,87.53,27.0,1.0,20165.0,7091.0,331.0,5752.0,123.0,6868.0,LAX
2024,8,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3168.0,376.0,193.27,35.9,74.73,1.76,70.34,0.0,3.0,30659.0,18895.0,2154.0,2827.0,546.0,6237.0,LAX
2024,8,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",148.0,15.0,4.41,0.0,3.05,0.0,7.55,0.0,0.0,920.0,293.0,0.0,78.0,0.0,549.0,LAX
2024,8,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2513.0,457.0,163.09,22.19,93.74,0.0,177.99,40.0,4.0,37837.0,13325.0,3041.0,4076.0,0.0,17395.0,LAX
2024,8,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2215.0,415.0,135.89,5.66,28.96,0.0,244.5,9.0,1.0,21428.0,6409.0,431.0,999.0,0.0,13589.0,LAX
2024,7,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2606.0,874.0,292.6,26.03,184.97,5.69,364.71,39.0,7.0,82597.0,30013.0,2481.0,8902.0,311.0,40890.0,LAX
2024,7,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",896.0,164.0,46.32,3.25,29.75,1.46,83.22,6.0,3.0,9121.0,3163.0,302.0,1088.0,67.0,4501.0,LAX
2024,7,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",742.0,186.0,74.66,5.66,50.37,0.32,55.0,2.0,2.0,14606.0,6717.0,587.0,2698.0,20.0,4584.0,LAX
2024,7,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3272.0,804.0,415.87,17.17,168.63,0.84,201.5,208.0,3.0,74304.0,46185.0,1637.0,8011.0,120.0,18351.0,LAX
2024,7,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",155.0,49.0,20.76,0.0,11.2,0.0,17.04,11.0,0.0,2844.0,1025.0,0.0,555.0,0.0,1264.0,LAX
2024,7,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",205.0,70.0,18.22,1.97,23.45,0.99,25.37,4.0,1.0,4429.0,1841.0,92.0,838.0,112.0,1546.0,LAX
2024,7,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",217.0,72.0,58.24,0.0,0.07,0.78,12.92,0.0,3.0,4428.0,3356.0,0.0,2.0,45.0,1025.0,LAX
2024,7,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",1172.0,372.0,141.16,11.46,120.39,2.32,96.67,66.0,0.0,28519.0,12281.0,1107.0,7866.0,74.0,7191.0,LAX
2024,7,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3258.0,576.0,301.85,64.45,100.81,1.0,107.89,11.0,2.0,40453.0,19819.0,8043.0,5442.0,20.0,7129.0,LAX
2024,7,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",132.0,13.0,4.81,2.06,3.14,0.0,3.0,4.0,0.0,1375.0,531.0,537.0,159.0,0.0,148.0,LAX
2024,7,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2618.0,668.0,266.21,24.77,161.52,0.0,215.5,76.0,5.0,55019.0,22730.0,2720.0,7269.0,0.0,22300.0,LAX
2024,7,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2378.0,752.0,266.83,5.94,93.38,1.53,384.32,10.0,1.0,40589.0,13148.0,589.0,3636.0,65.0,23151.0,LAX
2024,6,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",211.0,63.0,53.96,0.0,0.59,1.6,6.85,4.0,1.0,3312.0,2551.0,0.0,23.0,53.0,685.0,LAX
2024,6,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",1040.0,272.0,93.55,6.86,90.34,2.99,78.26,18.0,3.0,17196.0,5585.0,304.0,4478.0,85.0,6744.0,LAX
2024,6,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3131.0,452.0,242.13,52.57,67.7,1.45,88.16,11.0,0.0,29177.0,14042.0,4781.0,3102.0,447.0,6805.0,LAX
2024,6,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",139.0,17.0,6.54,2.45,1.98,0.0,6.03,2.0,0.0,1143.0,468.0,53.0,82.0,0.0,540.0,LAX
2024,6,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2368.0,563.0,209.5,20.9,151.48,0.0,181.11,21.0,2.0,39867.0,15895.0,1699.0,5545.0,0.0,16728.0,LAX
2024,6,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2291.0,749.0,250.55,7.27,107.33,3.12,380.73,5.0,8.0,40031.0,12681.0,622.0,3739.0,142.0,22847.0,LAX
2024,6,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2518.0,744.0,240.53,33.68,159.07,2.7,308.02,31.0,9.0,64451.0,24268.0,2887.0,6980.0,131.0,30185.0,LAX
2024,6,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",839.0,145.0,48.99,1.01,29.26,0.82,64.92,4.0,1.0,8491.0,3097.0,165.0,1213.0,47.0,3969.0,LAX
2024,6,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",766.0,171.0,57.57,7.27,47.85,0.0,58.31,6.0,1.0,17581.0,6994.0,1004.0,2618.0,0.0,6965.0,LAX
2024,6,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3169.0,665.0,271.01,17.09,159.39,1.47,216.04,2.0,1.0,48200.0,24001.0,1585.0,6741.0,71.0,15802.0,LAX
2024,6,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",150.0,58.0,18.51,0.0,14.05,0.0,25.44,2.0,0.0,4315.0,1246.0,0.0,633.0,0.0,2436.0,LAX
2024,6,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",194.0,55.0,18.59,0.81,9.6,1.73,24.27,2.0,0.0,4677.0,1699.0,35.0,355.0,150.0,2438.0,LAX
2024,5,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",194.0,35.0,27.74,0.0,0.21,0.69,6.36,2.0,1.0,1670.0,1338.0,0.0,7.0,20.0,305.0,LAX
2024,5,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",998.0,257.0,71.76,12.74,122.24,1.6,48.66,5.0,3.0,19953.0,4783.0,1293.0,9010.0,36.0,4831.0,LAX
2024,5,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3144.0,448.0,228.94,47.89,92.18,1.0,77.99,2.0,1.0,29025.0,16324.0,3257.0,4495.0,43.0,4906.0,LAX
2024,5,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",186.0,38.0,8.4,0.26,11.44,0.0,17.9,2.0,0.0,2138.0,515.0,5.0,404.0,0.0,1214.0,LAX
2024,5,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2315.0,539.0,175.32,28.46,156.85,0.31,178.06,18.0,2.0,40571.0,13234.0,3101.0,6176.0,17.0,18043.0,LAX
2024,5,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2191.0,669.0,208.29,15.65,73.45,1.73,369.88,13.0,5.0,38521.0,9970.0,1748.0,2646.0,113.0,24044.0,LAX
2024,5,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2650.0,933.0,283.26,32.9,314.55,5.13,297.15,43.0,5.0,82961.0,32648.0,3965.0,13578.0,328.0,32442.0,LAX
2024,5,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",813.0,152.0,34.24,0.57,49.65,3.97,63.57,5.0,1.0,7461.0,1823.0,73.0,2039.0,106.0,3420.0,LAX
2024,5,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",893.0,198.0,59.23,2.7,79.88,0.0,56.19,1.0,2.0,11692.0,4603.0,466.0,3001.0,0.0,3622.0,LAX
2024,5,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3154.0,744.0,258.08,18.73,234.73,0.87,231.59,4.0,2.0,56058.0,26601.0,2722.0,8538.0,34.0,18163.0,LAX
2024,5,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",154.0,63.0,12.37,0.15,11.78,0.0,38.7,8.0,0.0,4433.0,737.0,18.0,692.0,0.0,2986.0,LAX
2024,5,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",76.0,21.0,9.66,0.15,4.13,0.0,7.05,0.0,0.0,1154.0,567.0,3.0,194.0,0.0,390.0,LAX
2024,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3102.0,412.0,185.13,29.37,129.99,0.33,67.17,14.0,3.0,32901.0,15473.0,6212.0,6529.0,5.0,4682.0,LAX
2024,4,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2169.0,534.0,189.75,4.29,90.05,0.0,249.92,6.0,3.0,28717.0,10449.0,545.0,3828.0,0.0,13895.0,LAX
2024,4,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2530.0,565.0,170.47,25.47,186.39,3.72,178.95,4.0,3.0,44704.0,15188.0,3356.0,6697.0,195.0,19268.0,LAX
2024,4,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",105.0,45.0,9.69,0.0,14.38,0.0,20.94,1.0,1.0,3311.0,1413.0,0.0,631.0,0.0,1267.0,LAX
2024,4,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",50.0,4.0,1.38,0.4,1.48,0.0,0.73,0.0,0.0,137.0,44.0,14.0,60.0,0.0,19.0,LAX
2024,4,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",181.0,41.0,27.35,0.0,0.0,0.0,13.65,2.0,0.0,3584.0,2531.0,0.0,0.0,0.0,1053.0,LAX
2024,4,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2106.0,378.0,144.31,6.69,107.13,0.0,119.87,9.0,1.0,21935.0,8186.0,529.0,4132.0,0.0,9088.0,LAX
2024,4,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",753.0,160.0,45.28,2.65,55.18,2.1,54.8,0.0,0.0,8406.0,2716.0,239.0,2142.0,112.0,3197.0,LAX
2024,4,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",863.0,237.0,72.8,2.78,89.39,0.0,72.03,1.0,1.0,14981.0,4944.0,164.0,3378.0,0.0,6495.0,LAX
2024,4,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",854.0,140.0,44.33,4.47,67.66,2.43,21.11,2.0,1.0,8282.0,2322.0,342.0,2982.0,89.0,2547.0,LAX
2024,4,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3012.0,466.0,167.35,13.24,128.47,2.96,153.97,2.0,4.0,33925.0,16381.0,1685.0,4014.0,135.0,11710.0,LAX
2024,4,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",163.0,26.0,5.02,0.0,12.52,0.0,8.46,0.0,0.0,1156.0,484.0,0.0,284.0,0.0,388.0,LAX
2024,3,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",190.0,28.0,22.54,0.0,0.0,0.0,5.46,6.0,0.0,1771.0,1549.0,0.0,0.0,0.0,222.0,LAX
2024,3,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",823.0,217.0,62.21,2.82,90.64,5.37,55.96,6.0,1.0,13444.0,4202.0,385.0,4799.0,307.0,3751.0,LAX
2024,3,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2131.0,411.0,139.7,3.97,136.74,0.0,130.59,12.0,2.0,23836.0,9121.0,257.0,4564.0,0.0,9894.0,LAX
2024,3,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2540.0,575.0,170.51,20.72,185.14,2.35,196.28,6.0,1.0,50820.0,17592.0,1950.0,7667.0,105.0,23506.0,LAX
2024,3,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",49.0,10.0,1.15,0.36,3.94,0.0,4.55,0.0,0.0,438.0,44.0,12.0,122.0,0.0,260.0,LAX
2024,3,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3394.0,552.0,233.12,51.87,155.58,2.8,108.64,34.0,4.0,36710.0,15935.0,4603.0,7548.0,298.0,8326.0,LAX
2024,3,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2185.0,539.0,144.53,0.94,91.01,3.31,299.21,11.0,1.0,27307.0,7196.0,103.0,3276.0,122.0,16610.0,LAX
2024,3,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",738.0,199.0,39.44,2.35,89.33,5.67,62.22,2.0,3.0,9358.0,2543.0,247.0,2673.0,124.0,3771.0,LAX
2024,3,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",893.0,231.0,75.86,3.28,60.02,0.0,91.83,5.0,4.0,19473.0,7092.0,389.0,3083.0,0.0,8909.0,LAX
2024,3,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2966.0,464.0,140.42,7.6,159.18,1.0,155.8,3.0,5.0,26401.0,11119.0,402.0,5469.0,57.0,9354.0,LAX
2024,3,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",122.0,17.0,3.36,0.0,12.64,0.0,1.0,1.0,0.0,562.0,138.0,0.0,400.0,0.0,24.0,LAX
2024,2,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2564.0,430.0,142.97,4.58,187.43,1.92,93.1,4.0,2.0,30964.0,15100.0,1074.0,5983.0,168.0,8639.0,LAX
2024,2,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",37.0,9.0,1.63,0.0,4.14,0.0,3.23,0.0,0.0,314.0,32.0,0.0,93.0,0.0,189.0,LAX
2024,2,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",174.0,21.0,14.47,0.0,0.0,0.53,6.0,2.0,0.0,1108.0,792.0,0.0,0.0,8.0,308.0,LAX
2024,2,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",797.0,165.0,43.93,3.51,75.65,1.86,40.06,2.0,1.0,9118.0,2265.0,346.0,3563.0,103.0,2841.0,LAX
2024,2,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",101.0,19.0,3.59,2.0,8.29,0.0,5.12,0.0,0.0,837.0,128.0,240.0,252.0,0.0,217.0,LAX
2024,2,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",1862.0,337.0,112.77,4.15,130.7,0.0,89.38,14.0,2.0,22199.0,8041.0,553.0,4564.0,0.0,9041.0,LAX
2024,2,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",1883.0,483.0,132.34,1.82,147.97,0.3,200.57,9.0,2.0,21217.0,5371.0,80.0,5201.0,30.0,10535.0,LAX
2024,2,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2306.0,437.0,139.53,5.98,199.53,2.55,89.41,2.0,3.0,30427.0,14042.0,457.0,6771.0,125.0,9032.0,LAX
2024,2,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",662.0,143.0,22.63,0.94,73.92,1.0,44.51,3.0,2.0,6962.0,1532.0,36.0,2390.0,52.0,2952.0,LAX
2024,2,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",812.0,182.0,61.38,1.87,69.86,0.0,48.88,3.0,3.0,11132.0,4891.0,158.0,2417.0,0.0,3666.0,LAX
2024,2,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3044.0,561.0,251.81,67.41,148.74,8.0,85.04,37.0,9.0,47422.0,18796.0,8180.0,9054.0,494.0,10898.0,LAX
2024,1,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",113.0,33.0,7.44,1.0,7.6,1.69,15.26,8.0,0.0,2405.0,691.0,367.0,184.0,29.0,1134.0,LAX
2024,1,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2417.0,611.0,192.55,33.68,203.11,2.3,179.36,14.0,2.0,47619.0,13474.0,6955.0,9387.0,137.0,17666.0,LAX
2024,1,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",922.0,201.0,60.92,8.35,83.85,5.34,42.53,13.0,2.0,11066.0,3303.0,473.0,3940.0,192.0,3158.0,LAX
2024,1,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",690.0,138.0,35.63,8.33,47.66,1.0,45.38,135.0,2.0,8829.0,2981.0,811.0,1757.0,32.0,3248.0,LAX
2024,1,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",843.0,166.0,62.12,4.34,67.76,0.55,31.23,5.0,2.0,10810.0,3710.0,1367.0,2615.0,34.0,3084.0,LAX
2024,1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3274.0,438.0,212.75,60.56,75.85,3.0,85.84,41.0,0.0,31898.0,16584.0,5559.0,3791.0,108.0,5856.0,LAX
2024,1,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2760.0,362.0,143.77,27.07,104.07,0.0,87.09,11.0,1.0,26101.0,11806.0,4624.0,3935.0,0.0,5736.0,LAX
2024,1,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",55.0,17.0,5.27,0.17,5.08,0.0,6.48,1.0,0.0,1716.0,422.0,25.0,370.0,0.0,899.0,LAX
2024,1,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",187.0,26.0,22.75,0.0,0.0,0.0,3.25,2.0,1.0,1401.0,1160.0,0.0,0.0,0.0,241.0,LAX
2024,1,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",1975.0,319.0,127.43,9.82,58.78,0.0,122.96,237.0,2.0,26047.0,9909.0,845.0,2487.0,0.0,12806.0,LAX
2024,1,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2097.0,458.0,162.76,2.37,58.24,1.16,233.46,32.0,0.0,22364.0,7496.0,375.0,2818.0,41.0,11634.0,LAX
2024,12,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2518.0,594.0,151.23,23.28,219.16,2.18,198.15,10.0,2.0,44858.0,15272.0,3736.0,8155.0,76.0,17619.0,ORD
2024,12,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",630.0,144.0,34.48,1.35,52.79,1.51,53.86,3.0,0.0,8537.0,2000.0,21.0,2972.0,42.0,3502.0,ORD
2024,12,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4144.0,1120.0,520.94,77.78,178.24,0.53,342.5,52.0,4.0,102869.0,45188.0,11679.0,10330.0,8.0,35664.0,ORD
2024,12,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",594.0,206.0,40.8,16.39,56.36,0.0,92.45,11.0,3.0,27839.0,4449.0,5544.0,2949.0,0.0,14897.0,ORD
2024,12,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",7111.0,1406.0,420.01,21.68,636.74,0.0,327.57,25.0,4.0,84243.0,27662.0,2119.0,22261.0,0.0,32201.0,ORD
2024,12,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",428.0,69.0,21.4,1.26,8.5,0.0,37.85,0.0,0.0,4433.0,1070.0,82.0,326.0,0.0,2955.0,ORD
2024,12,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3892.0,721.0,241.46,12.7,142.54,1.56,322.73,17.0,0.0,73491.0,29689.0,2350.0,5621.0,76.0,35755.0,ORD
2024,12,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",211.0,46.0,14.47,0.89,18.76,0.0,11.87,0.0,0.0,2315.0,673.0,32.0,800.0,0.0,810.0,ORD
2024,12,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",84.0,17.0,7.24,0.81,5.67,0.0,3.28,1.0,0.0,978.0,451.0,43.0,241.0,0.0,243.0,ORD
2024,12,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",854.0,182.0,91.58,0.15,49.07,0.0,41.2,0.0,0.0,9306.0,5098.0,8.0,1593.0,0.0,2607.0,ORD
